,class_1,class_2,class_3,male,female,age,sipsp,parch,A_ticket,C_ticket,CA_ticket,FC_ticket,numeric_ticket,Others_ticket,PC_ticket,PP_ticket,SC_ticket,SO_ticket,SOTON_ticket,STON_ticket,W_ticket,Fare,Embarked_C,Embarked_Q,Embarked_S,Survival,pc1,pc2
361,0,1,0,1,0,29.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27.7208,1,0,0,0.0,-4.48967818236,-0.26803362063
362,0,0,1,0,1,45.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14.4542,1,0,0,0.0,-17.2853704164,16.0945202299
363,0,0,1,1,0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.05,0,0,1,0.0,-24.9865036768,6.34404577932
364,0,0,1,1,0,27.0707923266,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.5,0,1,0,0.0,-16.7683518434,-1.85250384206
365,0,0,1,1,0,30.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.25,0,0,1,0.0,-24.9320340871,1.34428026586
366,1,0,0,0,1,60.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75.25,1,0,0,1.0,43.9279242261,29.3173487387
367,0,0,1,0,1,22.5658348366,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.2292,1,0,0,1.0,-25.163638793,-6.08927432818
368,0,0,1,0,1,27.5357551334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,1.0,-24.5011656436,-1.14064541805
369,1,0,0,0,1,24.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,69.3,1,0,0,1.0,36.9330631885,-6.43475883792
370,1,0,0,1,0,25.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,55.4417,1,0,0,1.0,23.1063870588,-5.05813738754
371,0,0,1,1,0,18.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.4958,0,0,1,0.0,-26.0332651863,-10.6510745286
372,0,0,1,1,0,19.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.05,0,0,1,0.0,-24.4541550563,-9.66597020147
373,1,0,0,1,0,22.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,135.6333,1,0,0,0.0,103.173518684,-10.3488418533
374,0,0,1,0,1,3.0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,21.075,0,0,1,0.0,-11.8837226582,-26.1429933718
375,1,0,0,0,1,36.8408905216,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,82.1708,1,0,0,1.0,50.1751693387,5.98625119874
376,0,0,1,0,1,22.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.25,0,0,1,1.0,-25.1614701241,-6.65529573445
377,1,0,0,1,0,27.0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,211.5,1,0,0,0.0,179.153167389,-7.58775002849
378,0,0,1,1,0,20.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0125,1,0,0,0.0,-28.4570232724,-8.54988125661
379,0,0,1,1,0,19.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.775,0,0,1,0.0,-24.7290260194,-9.65798846856
380,1,0,0,0,1,42.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,227.525,1,0,0,1.0,195.607899572,6.95190694784
381,0,0,1,0,1,1.0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,15.7417,1,0,0,1.0,-17.276081892,-27.9062496272
382,0,0,1,1,0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.925,0,0,1,0.0,-24.1992624869,3.32223360252
383,1,0,0,0,1,35.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52.0,0,0,1,1.0,19.9573237213,5.02117916887
384,0,0,1,1,0,27.6665920092,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,0.0,-24.3559502891,-1.00498250849
385,0,1,0,1,0,18.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73.5,0,0,1,0.0,40.940786322,-12.5523425884
386,0,0,1,1,0,1.0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,46.9,0,0,1,0.0,13.8793564485,-28.9610738842
387,0,1,0,0,1,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,1.0,-19.0048267079,7.17411030863
388,0,0,1,1,0,30.270209414,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.7292,0,1,0,0.0,-24.4458289969,1.60011279376
389,0,1,0,0,1,17.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.0,1,0,0,1.0,-20.5524758718,-11.7752919722
390,1,0,0,1,0,36.0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,120.0,0,0,1,1.0,87.9579956203,4.02607960478
391,0,0,1,1,0,21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.7958,0,0,1,1.0,-24.6500047209,-7.66091832666
392,0,0,1,1,0,28.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.925,0,0,1,0.0,-24.3101043811,-0.73556431795
393,1,0,0,0,1,23.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,113.275,1,0,0,1.0,80.8578073607,-8.74327348606
394,0,0,1,0,1,24.0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,16.7,0,0,1,1.0,-15.6507036304,-4.96130306492
395,0,0,1,1,0,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.7958,0,0,1,0.0,-24.6208891917,-6.66208140109
396,0,0,1,0,1,31.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8542,0,0,1,0.0,-24.2969886349,2.31687530351
397,0,1,0,1,0,46.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,0,0,1,0.0,-5.72325953887,16.7940418768
398,0,1,0,1,0,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.5,0,0,1,0.0,-21.8856437215,-5.72932791976
399,0,1,0,0,1,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.65,0,0,1,1.0,-19.5875867128,-0.806426526785
400,0,0,1,1,0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.925,0,0,1,1.0,-23.9954537824,10.3140920815
401,0,0,1,1,0,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.05,0,0,1,0.0,-24.2503463519,-2.67411172246
402,0,0,1,0,1,21.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.825,0,0,1,0.0,-22.6147925462,-7.76007265749
403,0,0,1,1,0,28.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15.85,0,0,1,0.0,-16.3909670831,-0.934510383666
404,0,0,1,0,1,20.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.6625,0,0,1,0.0,-23.8093387308,-8.69379136767
405,0,1,0,1,0,34.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21.0,0,0,1,0.0,-11.0668236342,4.92174393307
406,0,0,1,1,0,51.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,0,1,0.0,-23.8223173541,22.3055187618
407,0,1,0,1,0,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,18.75,0,0,1,1.0,-14.2148733463,-25.9914717817
408,0,0,1,1,0,21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.775,0,0,1,0.0,-24.670794961,-7.66031461741
409,0,0,1,0,1,14.7415884701,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,25.4667,0,0,1,0.0,-7.15222079208,-14.5425280665
410,0,0,1,1,0,27.6665920092,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,0.0,-24.3559502891,-1.00498250849
411,0,0,1,1,0,30.2783107106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.8583,0,1,0,0.0,-25.3160844752,1.6334820904
412,1,0,0,0,1,33.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90.0,0,1,0,1.0,57.8820995295,1.92024557058
413,0,1,0,1,0,32.8666235977,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0.0,-32.0934448903,4.43057713532
414,0,0,1,1,0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.925,0,0,1,1.0,-23.8498761364,15.3082767094
415,0,0,1,0,1,24.9308968134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.05,0,0,1,0.0,-24.2779856603,-3.75085205819
416,0,1,0,0,1,34.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,32.5,0,0,1,1.0,0.434744410622,4.56450566952
417,0,1,0,0,1,18.0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,1.0,-19.5219543599,-10.8341065708
418,0,1,0,1,0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,0.0,-19.1830080798,1.18996935092
419,0,0,1,0,1,10.0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,24.15,0,0,1,0.0,-8.61330927301,-19.160829528
420,0,0,1,1,0,25.2938947766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,1,0,0,0.0,-24.4214108662,-3.37485444973
421,0,0,1,1,0,21.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.7333,0,1,0,0.0,-24.7104059617,-7.65948440086
422,0,0,1,1,0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.875,0,0,1,0.0,-24.3379176499,0.327478338837
423,0,0,1,0,1,28.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14.4,0,0,1,0.0,-17.8346546097,-0.915577299252
424,0,0,1,1,0,18.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,20.2125,0,0,1,0.0,-12.3195254694,-11.0637707686
425,0,0,1,1,0,30.2692127686,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.25,0,0,1,0.0,-24.9244385708,1.61330449691
426,0,1,0,0,1,28.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,0,0,1,1.0,-6.2403747383,-1.22528063274
427,0,1,0,0,1,19.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,0,0,1,1.0,-6.50589063081,-10.1834357094
428,0,0,1,1,0,30.270015928,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,0.0,-24.4250443902,1.59931582353
429,0,0,1,1,0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.05,0,0,1,1.0,-24.0743194895,3.31851051927
430,1,0,0,1,0,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.55,0,0,1,1.0,-5.69150753054,-1.19174836019
431,0,0,1,0,1,21.7288825484,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.1,0,0,1,1.0,-16.3215151326,-7.21416648666
432,0,1,0,0,1,42.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26.0,0,0,1,1.0,-5.83130242179,12.7578454791
433,0,0,1,1,0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.125,0,0,1,0.0,-25.4356200449,-11.6371006944
434,1,0,0,1,0,50.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,55.9,0,0,1,0.0,24.2887384848,19.8994181632
435,1,0,0,0,1,14.0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,120.0,0,0,1,1.0,87.3209421744,-17.9572133535
436,0,0,1,0,1,21.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,34.375,0,0,1,0.0,1.93564528462,-8.53302504243
437,0,1,0,0,1,24.0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,18.75,0,0,1,1.0,-13.5895310329,-5.08530641307
438,1,0,0,1,0,64.0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,263.0,0,0,1,0.0,231.713083122,27.8138601858
439,0,1,0,1,0,31.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.5,0,0,1,0.0,-21.6512315838,2.25896812642
440,0,1,0,0,1,45.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,26.25,0,0,1,1.0,-5.49054076946,15.7331375223
441,0,0,1,1,0,20.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.5,0,0,1,0.0,-22.9757199035,-8.70921877672
442,0,0,1,1,0,25.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.775,0,0,1,0.0,-24.5508567146,-3.69634416864
443,0,1,0,0,1,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,1.0,-19.2377509415,-0.816585095949
444,0,0,1,1,0,27.6645762198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.1125,0,0,1,1.0,-24.1394106609,-1.01328555887
445,1,0,0,1,0,4.0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,81.8583,0,0,1,1.0,48.8990195992,-26.7982816243
446,0,1,0,0,1,13.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.5,0,0,1,1.0,-13.174057906,-16.0023742307
447,1,0,0,1,0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.55,0,0,1,1.0,-5.51681435529,4.80127319324
448,0,0,1,0,1,5.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.2583,1,0,0,1.0,-13.6411935298,-24.0611478204
449,1,0,0,1,0,52.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30.5,0,0,1,1.0,-1.04458826872,22.6656911444
450,0,1,0,1,0,36.0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,27.75,0,0,1,0.0,-4.25332006749,6.69195094425
451,0,0,1,1,0,24.4271744795,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.9667,0,0,1,0.0,-12.3815554845,-4.62236124386
452,1,0,0,1,0,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27.75,1,0,0,0.0,-4.43021778387,0.771161778815
453,1,0,0,1,0,49.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,89.1042,1,0,0,1.0,57.4518644697,17.9369121562
454,0,0,1,1,0,30.2617709989,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.05,0,0,1,0.0,-24.125030622,1.58265179589
455,0,0,1,1,0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,1,0,0,1.0,-24.3135056514,0.32694029744
456,1,0,0,1,0,65.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.55,0,0,1,0.0,-4.61423294984,35.765217886
457,1,0,0,0,1,36.8808195891,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51.8625,0,0,1,1.0,19.8746492974,6.90380209127
458,0,1,0,0,1,50.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.5,0,0,1,1.0,-21.0945248945,21.2304111256
459,0,0,1,1,0,30.270015928,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,0.0,-24.4250443902,1.59931582353
460,1,0,0,1,0,48.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.55,0,0,1,1.0,-5.10919694638,18.7849901513
461,0,0,1,1,0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.05,0,0,1,0.0,-24.0174221182,5.31658368212
462,1,0,0,1,0,47.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,38.5,0,0,1,0.0,6.80608028439,17.4393106499
463,0,1,0,1,0,48.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,0,0,1,0.0,-18.6589285541,19.1690340112
464,0,0,1,1,0,30.2617709989,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.05,0,0,1,0.0,-24.125030622,1.58265179589
465,0,0,1,1,0,38.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.05,0,0,1,0.0,-24.8991570891,9.34055655603
466,0,1,0,1,0,32.8666235977,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0.0,-32.0934448903,4.43057713532
467,1,0,0,1,0,56.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.55,0,0,1,0.0,-4.87627271271,26.7756855558
468,0,0,1,1,0,30.2702484833,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.725,0,1,0,0.0,-24.4500258886,1.60027372044
469,0,0,1,0,1,0.75,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19.2583,1,0,0,1.0,-13.764934529,-28.3062047541
470,0,0,1,1,0,27.6725993778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.25,0,0,1,0.0,-25.0012723558,-0.98023811559
471,0,0,1,1,0,38.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.6625,0,0,1,0.0,-23.2887474018,9.29415388837
472,0,1,0,0,1,33.0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,27.75,0,0,1,1.0,-4.33717845843,3.68655957181
473,0,1,0,0,1,23.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.7917,1,0,0,1.0,-18.5869234071,-5.83427358555
474,0,0,1,0,1,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.8375,0,0,1,0.0,-22.5766590119,-6.73022128443
475,1,0,0,1,0,42.7409327872,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52.0,0,0,1,0.0,20.1757407496,12.7933665243
476,0,1,0,1,0,34.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21.0,0,0,1,0.0,-11.0668236342,4.92174393307
477,0,0,1,1,0,29.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.0458,0,0,1,0.0,-25.1632524388,0.320168186889
478,0,0,1,1,0,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.5208,0,0,1,0.0,-24.8957601548,-6.65409966818
479,0,0,1,0,1,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12.2875,0,0,1,1.0,-20.7066432607,-26.7926458896
480,0,0,1,1,0,9.0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,46.9,0,0,1,0.0,14.1122806821,-20.9703784796
481,0,1,0,1,0,32.8666235977,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0.0,-32.0934448903,4.43057713532
482,0,0,1,1,0,50.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.05,0,0,1,0.0,-23.550341639,21.2979237676
483,0,0,1,0,1,63.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.5875,0,0,1,1.0,-21.6328050081,34.2293487849
484,1,0,0,1,0,25.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,91.0792,1,0,0,1.0,58.7271650491,-6.09249741214
485,0,0,1,0,1,14.7415884701,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,25.4667,0,0,1,0.0,-7.15222079208,-14.5425280665
486,1,0,0,0,1,35.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90.0,0,0,1,1.0,57.9394931672,3.91824880241
487,1,0,0,1,0,58.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29.7,1,0,0,0.0,-1.665897955,28.6819979524
488,0,0,1,1,0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.05,0,0,1,0.0,-24.1326522231,1.32118525611
489,0,0,1,1,0,9.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,15.9,0,0,1,1.0,-16.890553795,-19.9305343728
490,0,0,1,1,0,24.4271744795,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.9667,0,0,1,0.0,-12.3815554845,-4.62236124386
491,0,0,1,1,0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.25,0,0,1,0.0,-25.1942149307,-7.64547607537
492,1,0,0,1,0,55.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30.5,0,0,1,0.0,-0.957241681091,25.6622019211
493,1,0,0,1,0,71.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,49.5042,1,0,0,0.0,18.511493551,41.0940201268
494,0,0,1,1,0,21.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.05,0,0,1,0.0,-24.394691986,-7.66834707404
495,0,0,1,1,0,25.2328490097,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.4583,1,0,0,0.0,-17.8637675358,-3.62630238777
496,1,0,0,0,1,54.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,78.2667,1,0,0,1.0,46.7685155395,23.2367690264
497,0,0,1,1,0,27.0968613718,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.1,0,0,1,0.0,-17.1702307856,-1.78554804798
498,1,0,0,0,1,25.0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,151.55,0,0,1,0.0,119.176408944,-7.88572962124
499,0,0,1,1,0,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.7958,0,0,1,0.0,-24.5626581333,-4.66440754995
500,0,0,1,1,0,17.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.6625,0,0,1,0.0,-23.9001735151,-11.6814215487
501,0,0,1,0,1,21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,0.0,-24.691457613,-7.66879898175
502,0,0,1,0,1,27.5368788406,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.6292,0,1,0,0.0,-24.6218762438,-1.13601686019
503,0,0,1,0,1,37.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.5875,0,0,1,0.0,-22.3898087675,8.25958871999
504,1,0,0,0,1,16.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86.5,0,0,1,1.0,53.8844642705,-14.9266898383
505,1,0,0,1,0,18.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,108.9,1,0,0,0.0,76.339776632,-13.5996465889
506,0,1,0,0,1,33.0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,0,0,1,1.0,-6.09132134816,3.77112902955
507,1,0,0,1,0,42.9776740854,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.55,0,0,1,1.0,-5.25542462324,13.7685055755
508,0,0,1,1,0,28.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.525,0,0,1,0.0,-9.72243255907,-1.09674256812
509,0,0,1,1,0,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,56.4958,0,0,1,1.0,24.1727216624,-4.08022603687
510,0,0,1,1,0,29.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,1.0,-24.4620215761,0.330777018564
511,0,0,1,1,0,25.9678810879,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.05,0,0,1,0.0,-24.2499478239,-2.70659258957
512,1,0,0,1,0,36.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26.2875,0,0,1,1.0,-5.71697787117,6.80851478596
513,1,0,0,0,1,54.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,59.4,1,0,0,1.0,27.9146505229,23.7863140607
514,0,0,1,1,0,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.4958,0,0,1,0.0,-24.8625173657,-4.65570020495
515,1,0,0,1,0,47.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34.0208,0,0,1,0.0,2.32898203749,17.5693171156
516,0,1,0,0,1,34.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.5,0,0,1,1.0,-21.5603967995,5.24659830741
517,0,0,1,1,0,30.1174596494,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24.15,0,1,0,0.0,-8.03718143875,0.970935452663
518,0,1,0,0,1,36.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,0,0,1,1.0,-6.00745050464,6.76541477185
519,0,0,1,1,0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,0.0,-24.2297808221,3.3233854063
520,1,0,0,0,1,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,93.5,0,0,1,1.0,61.2887971037,-1.14614426357
521,0,0,1,1,0,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8958,0,0,1,0.0,-24.5209361142,-6.66498384942
522,0,0,1,1,0,25.3001347005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.225,1,0,0,0.0,-25.0917144314,-3.34915215993
523,1,0,0,0,1,44.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,57.9792,1,0,0,1.0,26.199379459,13.8540351201
524,0,0,1,1,0,25.3000956312,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.2292,1,0,0,0.0,-25.0875175396,-3.34931308661
525,0,0,1,1,0,40.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.75,0,1,0,0.0,-24.1271929902,11.8174016626
526,0,1,0,0,1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.5,0,0,1,1.0,-21.0945069324,21.2305166283
527,1,0,0,1,0,43.7763130573,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,221.7792,0,0,1,0.0,189.909403985,8.90173782505
528,0,0,1,1,0,39.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.925,0,0,1,0.0,-23.996785819,10.3143963704
529,0,1,0,1,0,23.0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,11.5,0,0,1,0.0,-20.8756847505,-5.83568301969
530,0,1,0,0,1,2.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,26.0,0,0,1,1.0,-6.99390256085,-27.2096168072
531,0,0,1,1,0,25.3000956312,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.2292,1,0,0,0.0,-25.0875175396,-3.34931308661
532,0,0,1,1,0,17.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7.2292,1,0,0,0.0,-25.3222271499,-11.6857084519
533,0,0,1,0,1,21.1333004734,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,22.3583,1,0,0,1.0,-10.0763948689,-7.98840907703
534,0,0,1,0,1,30.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.6625,0,0,1,0.0,-23.5181834387,1.29457788806
535,0,1,0,0,1,7.0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,26.25,0,0,1,1.0,-6.59693107214,-22.2058645055
536,1,0,0,1,0,45.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26.55,0,0,1,0.0,-5.196543534,15.7884793745
537,1,0,0,0,1,30.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,106.425,1,0,0,1.0,74.2153363817,-1.51927122803
538,0,0,1,1,0,27.60515834,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.5,0,0,1,0.0,-17.7566378193,-1.25802821856
539,1,0,0,0,1,22.0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,49.5,1,0,0,1.0,17.0870924068,-7.88884895297
540,1,0,0,0,1,36.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,71.0,0,0,1,1.0,38.9825290213,5.47090409902
541,0,0,1,0,1,9.0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,31.275,0,0,1,0.0,-1.50686351257,-20.4919749114
